paper_uid,virtual_poster_id,title,eccv_first_author_name,eccv_first_author_affiliation_raw,primary_affiliation_category,candidate_identity_key,identity_resolution_status,identity_profile_url,identity_evidence_summary,top_tier_venue_scope,prior_work_cutoff,prior_work_eligibility_rule,minimum_confirmed_prior_eligible_top_tier_first_author_count,previous_eligible_top_tier_first_author_count,previous_explicit_cofirst_author_count,is_first_eligible_top_tier_first_author,first_paper_determination_status,evidence_ledger_row_count,count_confidence,official_ecva_record_url,notes
8d30aa96e72440759f74bd2306c1fa3d,3800,Online Versatile Incremental Learning: Towards Class and Domain-Agnostic Adaptation at Any Time,Jaeho Lee,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1i8av7e,resolved,https://vgi.korea.ac.kr/html/members.html,"Korea University's official VGI members page identifies Jae-Ho Lee as a KU AI PhD student; the official ECCV 2024 paper lists Jae-Ho Lee as second author, matching the candidate's incremental-learning topic and prior KU affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3800,"Verified ECCV 2024 paper is eligible but Lee is second-listed (equal contribution noted), so it is not first-author evidence. The second candidate title is later ECCV 2026 work; no exhaustive zero-count review was completed. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only."
f023559c6d59c04e3804209f573dbff9,3801,DARE to Mitigate Hallucination: Dual-path Auto-Regressive-aware Editing,Jaeho Lee,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1i8av7e,resolved,https://vgi.korea.ac.kr/html/members.html,"Korea University's official VGI members page identifies Jae-Ho Lee as a KU AI PhD student; the official ECCV 2024 paper lists Jae-Ho Lee as second author, matching the candidate's incremental-learning topic and prior KU affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3801,"Verified ECCV 2024 paper is eligible but Lee is second-listed (equal contribution noted), so it is not first-author evidence. The second candidate title is later ECCV 2026 work; no exhaustive zero-count review was completed. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only."
72007983849f4fcb0ad565439834756b,3859,NoiseTilt: Noise-Tilted Reverse Kernels for Diffusion Reward Alignment,Jisung Hwang,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_rkv24,resolved,https://jisung0111.github.io/,"Jisung Hwang's official KAIST Visual AI Group personal page identifies him as a KAIST PhD student and lists the ECCV 2026 NoiseTilt paper, matching the queue affiliation and title.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",2,2,,no,confirmed_not_first,2,high,https://eccv.ecva.net/virtual/2026/poster/3859,The official publication list was reviewed through the cutoff. It contains one verified earlier eligible first-listed paper; later ICML 2026 and ECCV 2026 entries are after or at the current paper and excluded.
586f9b4035e5997f77635b13cc04984c,3862,DRIFT: Difficulty-aware Rectified Flows for Through-plane MRI Super-Resolution,Yoonseok Choi,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_tbnw12,resolved,https://yoonseokchoi-ai.github.io/,"Official personal site identifies Yoonseok Choi as a Yonsei MILAB PhD student, gives a yonsei.ac.kr email, and lists the ECCV 2026 DRIFT paper with matching title and author order.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,0,,yes,confirmed_first,0,high,https://eccv.ecva.net/virtual/2026/poster/3862,Official publication list reviewed through cutoff: no prior eligible first-listed work. MICCAI/CMPB are outside scope; ECCV 2026 is post-cutoff.
7d2be41b1bde6ff8fe45150c37488ebb,3876,GeoNVS: Geometry Grounded Video Diffusion for Novel View Synthesis,Minjun Kang,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1klag93,resolved,https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136680176.pdf,Official ECCV 2022 proceedings list Minjun Kang first with KAIST affiliation/email; KAIST VILab roster independently lists Minjun Kang with KAIST email.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,1,,no,confirmed_not_first,1,high,https://eccv.ecva.net/virtual/2026/poster/3876,ECCV 2022 establishes not-first; later CVPR 2025 Any6D lists Kang third and is not counted.
895daa408f494ad58006c47a30f51c1f,3904,REON-NVS: Real-Time Online Novel-View Synthesis from Sparse-View Videos,Daeyeon Kim,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_168kmvb,resolved,https://daeyeonkr.github.io/,"Daeyeon Kim's official personal site identifies the author as an M.S. student in POSTECH Computer Graphics Lab, advised by Sunghyun Cho, with interests in novel-view synthesis and 3D reconstruction. The same page lists REON-NVS with the exact queue title and Daeyeon Kim first in the author list.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3904,"The official page lists a CVPR 2026 paper where Daeyeon Kim is not first, but CVPR 2026 is after the cutoff and therefore not counted. No eligible prior first-listed work was verified in this limited pass; exhaustive review remains pending."
16738419b15b05e74e1ecb164430bfa8,3930,Delaunay Canopy: Building Wireframe Reconstruction from Airborne LiDAR Point Clouds via Delaunay Graph,Donghyun Kim,Emory University; Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_14zol5l,resolved,https://dannyboy0103.github.io/,"Donghyun Kim's official personal publication page lists the ECCV 2026 Delaunay Canopy paper and the AAAI 2025 PLATYPUS paper, and the official project page confirms Yonsei University and Emory University affiliations, matching the queue candidate.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3930,"The only earlier first-listed work found in the official personal page is PLATYPUS at AAAI 2025, outside the fixed venue scope. Delaunay Canopy is ECCV 2026 and after the cutoff. No qualifying prior first-listed work was confirmed, but the available page is not an exhaustive CV."
63ce12dcf1ede17589befd56bb5281a5,3932,Ray-Path-Aware Virtual Point Removal on 2D Layer-Wise Nearest Point Map,DAEHYEON JEON,UNIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1w4p635,resolved,https://oroadingo.github.io/eccv2026-vpr/,"The official ECCV project page identifies Dae Hyeon Jeon as first author of the queue title, gives UNIST affiliation and a UNIST email address, and links an ORCID record. This is compatible with the queue's DAEHYEON JEON/UNIST identity despite spacing/capitalization normalization.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3932,"The official project page is for the ECCV 2026 paper itself and supplies identity evidence, but no prior publication CV or complete official publication list was located; no eligible prior first-listed work is asserted."
b4affa4f6b27df047d63d66fe4ac5600,3937,DepWorldSG: Depth-Aware 3D Semantic Scene Graph Generation via World-Model Priors,Seok-Young Kim,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1u82pxo,resolved,https://seokyoung.com/,"Seok-Young Kim's official personal site identifies him as a KAIST UVR Lab PhD student, gives a KAIST email, and lists the ECCV candidate DeWorldSG as first author. The profile's education, lab, topic, and publication details match the KAIST queue affiliation and candidate title.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3937,"No eligible pre-cutoff first-listed paper was found in the reviewed official personal site/CV. Listed prior works are TVCG 2026, SIGGRAPH Asia 2025 demo, UIST Adjunct 2025, and domestic conferences, none eligible under the defined scope. Exact zero is not asserted because exhaustive review remains incomplete."
c563c2c394023a07d56ad6b3eb09537a,3949,Different Changes Require Different Reasoning: Change-Type-Specialized Experts for Robust Change Captioning,Jiyoung Park,Kyung Hee University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_fw6dki,resolved,https://visualai.khu.ac.kr/publication/domestic,"Kyung Hee University's official Visual AI Lab publication page identifies Jiyoung Park as a change-captioning researcher and lists related 2024–2025 works. The ECCV queue title and the later official preprint use the same name, collaborators, and change-captioning research line, supporting identity linkage to the KHU candidate.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/3949,The ECCV 2026 paper and September 2026 preprint are after the cutoff. The lab page's domestic publications and the 2025 CORTEX preprint are outside the eligible venue scope. No eligible prior first-listed paper was found in the limited review; exact zero is not asserted.
c3810d4a9513b028fc0f2a83cb6d7b50,3978,FrozenDrive: Zero-Shot Text-Guided Driving Scene Generation and Data Augmentation with Parameter-Free Frozen Diffusion Model,Yuhwan Jeong,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_12hulj8,resolved,https://jeongyh98.github.io/,"Official personal site identifies Yuhwan Jeong as a KAIST Mechanical Engineering PhD student and lists FrozenDrive with the same title, author order, and KAIST context as the ECCV candidate.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",2,2,,no,confirmed_not_first,2,high,https://eccv.ecva.net/virtual/2026/poster/3978,Official publication list reviewed through cutoff. Verified eligible first-listed works are ICCV 2025 Robust Adverse Weather Removal and ECCV 2024 Towards robust event-based networks (equal-first). The ICCV 2023 Non-coaxial work is non-first for Yuhwan Jeong. Exact prior eligible first-author count is 2; CVPR 2024/2026 works are non-first or after cutoff. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only.
ca8a2d76a5bcc212226417361a5f0740,4019,PriSplat: Propagating Reliable Multi-view Information for Distractor-Free 3DGS,Yunseo Yang,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1f7fb09,resolved,https://vi.kaist.ac.kr/pages/people/,"KAIST Visual Intelligence Lab's official people page lists Yunseo Yang (acorn@kaist.ac.kr). Official ICLR 2023 and ICCV 2023 records connect the same KAIST identity, collaborators, and research topic; the official ECCV poster record matches the queue paper and affiliation.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4019,"The verified ICLR 2023, ICCV 2023, and CVPR 2026 records list Yunseo Yang as a non-first author; CVPR 2026 is after the cutoff. No eligible prior first-listed work was found, but no exhaustive personal CV was located, so exact zero is not asserted."
8196e8d0f9ee7dfdfc7e11dbbfa30d77,4036,Enhancing Embodied Reasoning and Grounding by Novel View Synthesis,Yu-Ji Kim,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_12ozdml,resolved,https://ug-kim.github.io/,Official personal site identifies Yu-Ji Kim as a POSTECH AI PhD student advised by Tae-Hyun Oh and lists the ECCV 2026 Image SplatReasoner paper matching the candidate.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4036,The official publication list shows no prior eligible first-listed work. CVPR 2025 and ICCV 2023 works list Yu-Ji Kim after the first author; ECCV 2022 lists Kim Jun-Seong first with Yu-Ji Kim equal-contributing second. BMVC is out of scope. Exact prior eligible first-author count is 0.
8ccfb1140664a5fa63177fb6e07352f0,4039,"ARGOS: Who, Where, and When in Agentic Multi-Camera Person Search",Myungchul Kim,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_f1p5x0,resolved,https://kr.linkedin.com/in/myungchul-jaden-kim,"The official/professional profile identifies Myungchul Kim as a KAIST PhD candidate co-advised by Junmo Kim and In So Kweon, matching the ECCV ARGOS author list and KAIST affiliation. Official CVPR/WACV records connect the same name, KAIST email, and collaborator network.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4039,"The verified prior WACV 2021 paper has Myungchul Kim first but WACV is outside the fixed venue scope. The official CVPR 2024 MTMMC paper includes him fourth, not first. ARGOS is dated April 2026, after the cutoff. No eligible prior first-listed work was verified; exact zero is not claimed."
fe7ecc4de28b2c83c016b5c6c2acd826,4040,Reflection-aware generative novel view synthesis,GeonU Kim,Korea Advanced Institute of Science and Technology (KAIST),KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_pm0chr,resolved,https://kim-geonu.github.io/,"Official personal profile identifies GeonU Kim as a KAIST AMI Lab PhD student supervised by Tae-Hyun Oh, matching the KAIST ECCV affiliation and 3D novel-view-synthesis topic.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,0,,yes,confirmed_first,0,high,https://eccv.ecva.net/virtual/2026/poster/4040,"The official publication list was reviewed through the cutoff. It contains qualifying CVPR/RA-L/ECCV papers, but GeonU Kim is not first-listed on any of them; no prior first-author paper was found. AAAI 2024 is outside the defined venue scope."
41b0db49fd10d95920281dead0710f58,4048,APT: Anchor-aligned Perturbations for Tamper Localization in Fully Regenerated Images,Suhyeon Ha,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1q5lcj,resolved,https://suhyeonha.github.io/,Suhyeon Ha's official personal site identifies her as a KAIST School of Computing PhD student and lists the ECCV 2026 APT paper with the same first-author name and KAIST lab affiliation; the KAIST SGVR profile independently identifies Suhyeon Ha.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4048,"The official publication list was checked for the scoped venues. It lists no prior eligible first-listed main-conference paper; listed prior works are workshops, journals outside RA-L, or papers where Ha is not first. Exact zero is not asserted because an exhaustive venue-by-venue review is pending. ECCV 2026 is after cutoff."
4e2ecebbfafe27a7c00e0462fad0873a,4093,STARLINC: Satellite Trail Artifact Removal using Inter-Frame Correlation,Shingeon Kim,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1nugdnl,resolved,https://ais.snu.ac.kr/members/ShingeonKim.html,"The official Seoul National University AISys Lab profile identifies Shingeon Kim as an SNU ECE graduate student and lists STARLINC as his ECCV 2026 publication, matching the ECCV candidate name, affiliation, and title.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4093,"No eligible prior first-listed top-tier work was found in the official profile's listed record, but an exhaustive review across all scoped venues was not completed, so exact zero is not asserted. The ApJ papers listed for 2026 are outside the venue scope and after the cutoff; ECCV 2026 is after the cutoff."
c89ca36e4d0430e75ca2390470a59a59,4096,"Rethinking Garment Conditioning in Diffusion-based Virtual Try-On: Decouple, Don't Denoise",Kihyun Na,Handong Global University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1dl94c2,resolved,https://www.sciencedirect.com/science/article/abs/pii/S1077314225000840,"The official ScienceDirect publisher record for MF-LPR2 identifies Kihyun Na, states his BS from Handong Global University and current PhD there, and describes his computer-vision research. This resolves the name/Handong identity despite an older university news item spelling the name Gihyun in a participant list.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4096,No eligible prior first-listed work was found in the limited official-publisher search. Kihyun Na's 2025 virtual-try-on and license-plate records are preprints/journal or outside the specified venues and were not counted; exact zero is not asserted.
e7023ba77a45f7e84c5ee8a28dd63585,4118,GoStop: Reinforcement Learning for Adaptive Temporal Aggregation in Event-Based Feature Tracking,Youngho Kim,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_13hpuu3,resolved,https://vi.kaist.ac.kr/pages/people/,Official KAIST Visual Intelligence Lab page identifies Youngho Kim as a KAIST Mechanical Engineering master's student with kmax2001@kaist.ac.kr. Official GoStop project/arXiv record lists Youngho Kim first and matches the ECCV candidate.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4118,No eligible prior first-listed work found in limited official review; exact zero not asserted. GoStop ECCV 2026 is post-cutoff.
861637a425ef06e6d539aaaff113d1d5,4121,Memory-V2V: Memory-Augmented Video-to-Video Diffusion for Consistent Multi-Turn Editing,Dohun Lee,Korea Advanced Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1t7khxo,resolved,https://github.com/DoHunLee1,Official GitHub profile identifies DoHun Lee with KAIST AI affiliation and links the official VideoGuide repository. The KAIST library record independently identifies Dohun Lee as author of the queue's Memory-V2V thesis/paper.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/4121,"One verified eligible prior first-listed paper is sufficient to establish that the candidate is not first-paper eligible. Exact historical count was not established from an exhaustive CV, so completeness remains incomplete."
0397758f8990c1b41b81b43ac389ab9f,4132,Preserving Knowledge across Space and Time for Continual Video Deepfake Detection,Taehoon Kim,Chung-Ang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_kxnc4p,resolved,https://sites.google.com/vilab.cau.ac.kr/thkim/home,"The official Chung-Ang University Visual Intelligence Lab profile identifies Taehoon Kim as a Ph.D. student at CAU, gives the CAU lab email, and lists the ECCV 2026 candidate paper Preserving Knowledge across Space and Time for Continual Video Deepfake Detection. The profile's media-forensics topic and collaborator list are consistent with the ECVA record.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/4132,One verified eligible prior first-listed paper establishes that the candidate is not a first-time top-tier first author. The exact count is not asserted because the venue-by-venue review was not exhaustive; ECCV 2026 is after the 2026-03-05 cutoff.
9f9e8cba3700df6a947a8cf91035ab84,4146,TMI: Text-to-Image Meets Image-to-Image for Complementary Data Synthesis to Boost Long-Tailed Instance Segmentation,Hyeonseop Song,LG Electronins,KOREAN_COMPANY,cai_mn3icz,resolved,https://seokhunchoi.github.io/Blending-NeRF/,"The official Blending-NeRF project page lists Hyeonseop Song first (equal contribution), with LG Electronics affiliation, and the same research collaborators as the ECCV candidate. The official ICCV proceedings/table of contents also lists Song first and LG Electronics. This resolves the candidate to the LG researcher and establishes an eligible ICCV 2023 prior first-listed paper.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",1,,,no,confirmed_not_first,1,partial,https://eccv.ecva.net/virtual/2026/poster/4146,"At least one verified eligible prior first-listed work establishes that the candidate was not first-time eligible. A public CV or complete publication list for Hyeonseop Song was not located, so exact count is not asserted. PoseSyn (ICCV 2025) lists ChangHee Yang first, with Song equal-contribution second, and is not counted as first-listed for Song."
cb59b747f88a35e0d452377f60f7c25f,4156,RainODE: Continuous-Time Precipitation Forecasting with Latent Neural ODEs,Yeeun Seong,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_jx2bx,resolved,https://cilabs.kaist.ac.kr/members/ph-d,"The official KAIST CI Lab PhD-student page lists Yeeun Seong, and the official lab publication page lists RainODE with Yeeun Seong first/equal-contributor and KAIST lab context, matching the ECCV candidate identity and topic.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4156,"RainODE is the ECCV 2026 candidate paper and is after the cutoff; its equal-first note is recorded by the official lab page. No earlier eligible first-listed paper was found in the official lab pages reviewed, but they are not an exhaustive dated CV, so exact zero is not asserted."
d71dd235287466052f1630f31bde7932,4158,StructureGS: Structure-aware Gaussian Splatting for Articulated Object Reconstruction,GaHye Lee,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_cap2jl,resolved,https://cg.postech.ac.kr/ourteam,POSTECH Computer Graphics Lab's official team page lists Gahye Lee as a PhD student in 3D vision; the lab's official news page lists the ECCV 2026 StructureGS paper with Gahye Lee first.,CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4158,"Deep Polycuboid Fitting for Compact 3D Representation of Indoor Scenes (3DV 2025) is first-authored by Gahye Lee but 3DV is outside the fixed venue scope. The official team/news pages establish identity and the known prior, but do not expose an exhaustive personal publication list."
096ffc299200f51751b08da6d865ae95,4159,"RAF: Reliability-Aware Fusion of Camera, LiDAR, and 4D RADAR for Robust 3D Object Detection in Adverse Weather",Heejun Park,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,cai_1a9381q,resolved,https://vi.kaist.ac.kr/pages/people/,"The official KAIST Visual Intelligence Lab people page identifies Heejun Park as a KAIST Division of Future Vehicle master's student in 3D computer vision, matching the ECCV candidate. The official ICCV record for the target's collaborator paper uses the same KAIST email identity.",CVPR; ICCV; ECCV; NeurIPS; ICLR; ICML; SIGGRAPH; SIGGRAPH Asia; IROS; ICRA; RA-L,2026-03-05T23:00:00+01:00,"Main-conference full paper or RA-L journal article published on or before the cutoff; first-listed authorship only. Workshops, posters, demos, abstracts, and unverified identity matches are excluded.",0,,,,identity_resolved_prior_work_review_incomplete,0,partial,https://eccv.ecva.net/virtual/2026/poster/4159,"Doppler-Aware LiDAR-RADAR Fusion is an ICCV 2025 paper with Heejun Park second-listed, so it is excluded by the first-author rule. No pre-cutoff eligible first-listed work was found, but exhaustive review was not possible."
